No RESUELTO,19.281046390533447,2
No RESUELTO,18.193442821502686,2
No RESUELTO,1.341402292251587,38
No RESUELTO,18.44901943206787,5
No RESUELTO,21.9470853805542,1
No RESUELTO,7.079996585845947,26
RESUELTO,16.887697219848633,0
No RESUELTO,1.1367897987365723,34
RESUELTO,17.651196002960205,0
RESUELTO,18.618699073791504,0
No RESUELTO,21.363035202026367,2
